Skew Scale,Structure ID,Unique Structures,Alpha,Power,Probability of Structure,Expected Observations,Minimum Required Sample Size
1.0,639,1000,0.01,0.9,0.001686862906757938,16868.62906757938,32
1.0,639,1000,0.05,0.8,0.001686862906757938,16868.62906757938,17
1.0,639,1000,0.05,0.9,0.001686862906757938,16868.62906757938,23
1.0,640,1000,0.01,0.8,0.0011090303357440877,11090.303357440876,26
1.0,640,1000,0.01,0.9,0.0011090303357440877,11090.303357440876,32
1.0,640,1000,0.05,0.8,0.0011090303357440877,11090.303357440876,17
1.0,640,1000,0.05,0.9,0.0011090303357440877,11090.303357440876,23
1.0,641,1000,0.01,0.8,9.544069213980385e-05,954.4069213980385,26
1.0,641,1000,0.01,0.9,9.544069213980385e-05,954.4069213980385,32
1.0,641,1000,0.05,0.8,9.544069213980385e-05,954.4069213980385,17
1.0,641,1000,0.05,0.9,9.544069213980385e-05,954.4069213980385,23
1.0,642,1000,0.01,0.8,0.001766174384730804,17661.74384730804,26
1.0,642,1000,0.01,0.9,0.001766174384730804,17661.74384730804,32
1.0,642,1000,0.05,0.8,0.001766174384730804,17661.74384730804,17
1.0,642,1000,0.05,0.9,0.001766174384730804,17661.74384730804,23
1.0,643,1000,0.01,0.8,4.57570252389007e-05,457.570252389007,26
1.0,643,1000,0.01,0.9,4.57570252389007e-05,457.570252389007,32
1.0,643,1000,0.05,0.8,4.57570252389007e-05,457.570252389007,17
1.0,643,1000,0.05,0.9,4.57570252389007e-05,457.570252389007,23
1.0,644,1000,0.01,0.8,0.0019699533623808007,19699.533623808005,26
1.0,644,1000,0.01,0.9,0.0019699533623808007,19699.533623808005,32
1.0,644,1000,0.05,0.8,0.0019699533623808007,19699.533623808005,17
1.0,644,1000,0.05,0.9,0.0019699533623808007,19699.533623808005,23
1.0,645,1000,0.01,0.8,0.0003615557786328052,3615.557786328052,26
1.0,645,1000,0.01,0.9,0.0003615557786328052,3615.557786328052,32
1.0,645,1000,0.05,0.8,0.0003615557786328052,3615.557786328052,17
1.0,645,1000,0.05,0.9,0.0003615557786328052,3615.557786328052,23
1.0,646,1000,0.01,0.8,0.004094355021646114,40943.55021646114,26
1.0,646,1000,0.01,0.9,0.004094355021646114,40943.55021646114,32
1.0,646,1000,0.05,0.8,0.004094355021646114,40943.55021646114,17
1.0,646,1000,0.05,0.9,0.004094355021646114,40943.55021646114,23
1.0,647,1000,0.01,0.8,0.0007222294237143355,7222.2942371433555,26
1.0,647,1000,0.01,0.9,0.0007222294237143355,7222.2942371433555,32
1.0,647,1000,0.05,0.8,0.0007222294237143355,7222.2942371433555,17
1.0,647,1000,0.05,0.9,0.0007222294237143355,7222.2942371433555,23
1.0,648,1000,0.01,0.8,0.001673464383225403,16734.64383225403,26
1.0,648,1000,0.01,0.9,0.001673464383225403,16734.64383225403,32
1.0,648,1000,0.05,0.8,0.001673464383225403,16734.64383225403,17
1.0,648,1000,0.05,0.9,0.001673464383225403,16734.64383225403,23
1.0,649,1000,0.01,0.8,7.257896332453433e-07,7.2578963324534325,26
1.0,649,1000,0.01,0.9,7.257896332453433e-07,7.2578963324534325,32
1.0,649,1000,0.05,0.8,7.257896332453433e-07,7.2578963324534325,17
1.0,649,1000,0.05,0.9,7.257896332453433e-07,7.2578963324534325,23
1.0,650,1000,0.01,0.8,0.0009318458584193044,9318.458584193044,26
1.0,650,1000,0.01,0.9,0.0009318458584193044,9318.458584193044,32
1.0,650,1000,0.05,0.8,0.0009318458584193044,9318.458584193044,17
1.0,650,1000,0.05,0.9,0.0009318458584193044,9318.458584193044,23
1.0,651,1000,0.01,0.8,0.0003895392132526398,3895.3921325263977,26
1.0,651,1000,0.01,0.9,0.0003895392132526398,3895.3921325263977,32
1.0,651,1000,0.05,0.8,0.0003895392132526398,3895.3921325263977,17
1.0,651,1000,0.05,0.9,0.0003895392132526398,3895.3921325263977,23
1.0,652,1000,0.01,0.8,0.0013881608425234965,13881.608425234965,26
1.0,652,1000,0.01,0.9,0.0013881608425234965,13881.608425234965,32
1.0,652,1000,0.05,0.8,0.0013881608425234965,13881.608425234965,17
1.0,652,1000,0.05,0.9,0.0013881608425234965,13881.608425234965,23
1.0,653,1000,0.01,0.8,9.977968060010704e-05,997.7968060010704,26
1.0,653,1000,0.01,0.9,9.977968060010704e-05,997.7968060010704,32
1.0,653,1000,0.05,0.8,9.977968060010704e-05,997.7968060010704,17
1.0,653,1000,0.05,0.9,9.977968060010704e-05,997.7968060010704,23
1.0,654,1000,0.01,0.8,0.0004307128941095424,4307.128941095424,26
1.0,654,1000,0.01,0.9,0.0004307128941095424,4307.128941095424,32
1.0,654,1000,0.05,0.8,0.0004307128941095424,4307.128941095424,17
1.0,654,1000,0.05,0.9,0.0004307128941095424,4307.128941095424,23
1.0,655,1000,0.01,0.8,0.0003611271652111442,3611.2716521114417,26
1.0,655,1000,0.01,0.9,0.0003611271652111442,3611.2716521114417,32
1.0,655,1000,0.05,0.8,0.0003611271652111442,3611.2716521114417,17
1.0,655,1000,0.05,0.9,0.0003611271652111442,3611.2716521114417,23
1.0,656,1000,0.01,0.8,0.004905580053771613,49055.800537716124,26
1.0,656,1000,0.01,0.9,0.004905580053771613,49055.800537716124,32
1.0,656,1000,0.05,0.8,0.004905580053771613,49055.800537716124,17
1.0,656,1000,0.05,0.9,0.004905580053771613,49055.800537716124,23
1.0,657,1000,0.01,0.8,0.0006116960814941588,6116.960814941587,26
1.0,657,1000,0.01,0.9,0.0006116960814941588,6116.960814941587,32
1.0,657,1000,0.05,0.8,0.0006116960814941588,6116.960814941587,17
1.0,657,1000,0.05,0.9,0.0006116960814941588,6116.960814941587,23
1.0,658,1000,0.01,0.8,0.0013717294566803976,13717.294566803976,26
1.0,658,1000,0.01,0.9,0.0013717294566803976,13717.294566803976,32
1.0,658,1000,0.05,0.8,0.0013717294566803976,13717.294566803976,17
1.0,658,1000,0.05,0.9,0.0013717294566803976,13717.294566803976,23
1.0,659,1000,0.01,0.8,0.0005372963946157787,5372.963946157787,26
1.0,659,1000,0.01,0.9,0.0005372963946157787,5372.963946157787,32
1.0,659,1000,0.05,0.8,0.0005372963946157787,5372.963946157787,17
1.0,659,1000,0.05,0.9,0.0005372963946157787,5372.963946157787,23
1.0,660,1000,0.01,0.8,0.003323104589655328,33231.04589655328,26
1.0,660,1000,0.01,0.9,0.003323104589655328,33231.04589655328,32
1.0,660,1000,0.05,0.8,0.003323104589655328,33231.04589655328,17
1.0,660,1000,0.05,0.9,0.003323104589655328,33231.04589655328,23
1.0,661,1000,0.01,0.8,3.29939051791917e-05,329.939051791917,26
1.0,661,1000,0.01,0.9,3.29939051791917e-05,329.939051791917,32
1.0,661,1000,0.05,0.8,3.29939051791917e-05,329.939051791917,17
1.0,661,1000,0.05,0.9,3.29939051791917e-05,329.939051791917,23
1.0,662,1000,0.01,0.8,0.000537961117551425,5379.61117551425,26
1.0,662,1000,0.01,0.9,0.000537961117551425,5379.61117551425,32
1.0,662,1000,0.05,0.8,0.000537961117551425,5379.61117551425,17
1.0,662,1000,0.05,0.9,0.000537961117551425,5379.61117551425,23
1.0,663,1000,0.01,0.8,0.00092104219245585,9210.4219245585,26
1.0,663,1000,0.01,0.9,0.00092104219245585,9210.4219245585,32
1.0,663,1000,0.05,0.8,0.00092104219245585,9210.4219245585,17
1.0,663,1000,0.05,0.9,0.00092104219245585,9210.4219245585,23
1.0,664,1000,0.01,0.8,0.00038573165510705356,3857.3165510705358,26
1.0,664,1000,0.01,0.9,0.00038573165510705356,3857.3165510705358,32
1.0,664,1000,0.05,0.8,0.00038573165510705356,3857.3165510705358,17
1.0,664,1000,0.05,0.9,0.00038573165510705356,3857.3165510705358,23
1.0,665,1000,0.01,0.8,0.00030174597708410716,3017.4597708410715,26
1.0,665,1000,0.01,0.9,0.00030174597708410716,3017.4597708410715,32
1.0,665,1000,0.05,0.8,0.00030174597708410716,3017.4597708410715,17
1.0,665,1000,0.05,0.9,0.00030174597708410716,3017.4597708410715,23
1.0,666,1000,0.01,0.8,0.007496834397966158,74968.34397966159,26
1.0,666,1000,0.01,0.9,0.007496834397966158,74968.34397966159,32
1.0,666,1000,0.05,0.8,0.007496834397966158,74968.34397966159,17
1.0,666,1000,0.05,0.9,0.007496834397966158,74968.34397966159,23
1.0,667,1000,0.01,0.8,5.179456525971747e-05,517.9456525971747,26
1.0,667,1000,0.01,0.9,5.179456525971747e-05,517.9456525971747,32
1.0,667,1000,0.05,0.8,5.179456525971747e-05,517.9456525971747,17
1.0,667,1000,0.05,0.9,5.179456525971747e-05,517.9456525971747,23
1.0,668,1000,0.01,0.8,0.0023603208443142526,23603.208443142525,26
1.0,668,1000,0.01,0.9,0.0023603208443142526,23603.208443142525,32
1.0,668,1000,0.05,0.8,0.0023603208443142526,23603.208443142525,17
1.0,668,1000,0.05,0.9,0.0023603208443142526,23603.208443142525,23
1.0,669,1000,0.01,0.8,0.00026952440429715564,2695.2440429715566,26
1.0,669,1000,0.01,0.9,0.00026952440429715564,2695.2440429715566,32
1.0,669,1000,0.05,0.8,0.00026952440429715564,2695.2440429715566,17
1.0,669,1000,0.05,0.9,0.00026952440429715564,2695.2440429715566,23
1.0,670,1000,0.01,0.8,0.0015577247275595947,15577.247275595948,26
1.0,670,1000,0.01,0.9,0.0015577247275595947,15577.247275595948,32
1.0,670,1000,0.05,0.8,0.0015577247275595947,15577.247275595948,17
1.0,670,1000,0.05,0.9,0.0015577247275595947,15577.247275595948,23
1.0,671,1000,0.01,0.8,0.00020032001972424237,2003.2001972424237,26
1.0,671,1000,0.01,0.9,0.00020032001972424237,2003.2001972424237,32
1.0,671,1000,0.05,0.8,0.00020032001972424237,2003.2001972424237,17
1.0,671,1000,0.05,0.9,0.00020032001972424237,2003.2001972424237,23
1.0,672,1000,0.01,0.8,0.0006543028021598184,6543.028021598185,26
1.0,672,1000,0.01,0.9,0.0006543028021598184,6543.028021598185,32
1.0,672,1000,0.05,0.8,0.0006543028021598184,6543.028021598185,17
1.0,672,1000,0.05,0.9,0.0006543028021598184,6543.028021598185,23
1.0,673,1000,0.01,0.8,0.0004969565093327946,4969.565093327946,26
1.0,673,1000,0.01,0.9,0.0004969565093327946,4969.565093327946,32
1.0,673,1000,0.05,0.8,0.0004969565093327946,4969.565093327946,17
1.0,673,1000,0.05,0.9,0.0004969565093327946,4969.565093327946,23
1.0,674,1000,0.01,0.8,0.0009480758614324921,9480.758614324921,26
1.0,674,1000,0.01,0.9,0.0009480758614324921,9480.758614324921,32
1.0,674,1000,0.05,0.8,0.0009480758614324921,9480.758614324921,17
1.0,674,1000,0.05,0.9,0.0009480758614324921,9480.758614324921,23
1.0,675,1000,0.01,0.8,0.0018638563495449627,18638.563495449627,26
1.0,675,1000,0.01,0.9,0.0018638563495449627,18638.563495449627,32
1.0,675,1000,0.05,0.8,0.0018638563495449627,18638.563495449627,17
1.0,675,1000,0.05,0.9,0.0018638563495449627,18638.563495449627,23
1.0,676,1000,0.01,0.8,5.862320227555224e-06,58.62320227555224,26
1.0,676,1000,0.01,0.9,5.862320227555224e-06,58.62320227555224,32
1.0,676,1000,0.05,0.8,5.862320227555224e-06,58.62320227555224,17
1.0,676,1000,0.05,0.9,5.862320227555224e-06,58.62320227555224,23
1.0,677,1000,0.01,0.8,0.0012930012903832368,12930.012903832368,26
1.0,677,1000,0.01,0.9,0.0012930012903832368,12930.012903832368,32
1.0,677,1000,0.05,0.8,0.0012930012903832368,12930.012903832368,17
1.0,677,1000,0.05,0.9,0.0012930012903832368,12930.012903832368,23
1.0,678,1000,0.01,0.8,0.0003029439729168449,3029.439729168449,26
1.0,678,1000,0.01,0.9,0.0003029439729168449,3029.439729168449,32
1.0,678,1000,0.05,0.8,0.0003029439729168449,3029.439729168449,17
1.0,678,1000,0.05,0.9,0.0003029439729168449,3029.439729168449,23
1.0,679,1000,0.01,0.8,0.0019464471595784585,19464.471595784584,26
1.0,679,1000,0.01,0.9,0.0019464471595784585,19464.471595784584,32
1.0,679,1000,0.05,0.8,0.0019464471595784585,19464.471595784584,17
1.0,679,1000,0.05,0.9,0.0019464471595784585,19464.471595784584,23
1.0,680,1000,0.01,0.8,0.0005973123449552275,5973.123449552275,26
1.0,680,1000,0.01,0.9,0.0005973123449552275,5973.123449552275,32
1.0,680,1000,0.05,0.8,0.0005973123449552275,5973.123449552275,17
1.0,680,1000,0.05,0.9,0.0005973123449552275,5973.123449552275,23
1.0,681,1000,0.01,0.8,0.00043464894348071087,4346.489434807108,26
1.0,681,1000,0.01,0.9,0.00043464894348071087,4346.489434807108,32
1.0,681,1000,0.05,0.8,0.00043464894348071087,4346.489434807108,17
1.0,681,1000,0.05,0.9,0.00043464894348071087,4346.489434807108,23
1.0,682,1000,0.01,0.8,0.00010819401196515093,1081.9401196515093,26
1.0,682,1000,0.01,0.9,0.00010819401196515093,1081.9401196515093,32
1.0,682,1000,0.05,0.8,0.00010819401196515093,1081.9401196515093,17
1.0,682,1000,0.05,0.9,0.00010819401196515093,1081.9401196515093,23
1.0,683,1000,0.01,0.8,8.112422870220832e-06,81.12422870220833,26
1.0,683,1000,0.01,0.9,8.112422870220832e-06,81.12422870220833,32
1.0,683,1000,0.05,0.8,8.112422870220832e-06,81.12422870220833,17
1.0,683,1000,0.05,0.9,8.112422870220832e-06,81.12422870220833,23
1.0,684,1000,0.01,0.8,3.0718301000890316e-05,307.1830100089032,26
1.0,684,1000,0.01,0.9,3.0718301000890316e-05,307.1830100089032,32
1.0,684,1000,0.05,0.8,3.0718301000890316e-05,307.1830100089032,17
1.0,684,1000,0.05,0.9,3.0718301000890316e-05,307.1830100089032,23
1.0,685,1000,0.01,0.8,0.0009406449761891266,9406.449761891266,26
1.0,685,1000,0.01,0.9,0.0009406449761891266,9406.449761891266,32
1.0,685,1000,0.05,0.8,0.0009406449761891266,9406.449761891266,17
1.0,685,1000,0.05,0.9,0.0009406449761891266,9406.449761891266,23
1.0,686,1000,0.01,0.8,3.188118675074744e-05,318.81186750747446,26
1.0,686,1000,0.01,0.9,3.188118675074744e-05,318.81186750747446,32
1.0,686,1000,0.05,0.8,3.188118675074744e-05,318.81186750747446,17
1.0,686,1000,0.05,0.9,3.188118675074744e-05,318.81186750747446,23
1.0,687,1000,0.01,0.8,1.2862560959555378e-06,12.862560959555378,26
1.0,687,1000,0.01,0.9,1.2862560959555378e-06,12.862560959555378,32
1.0,687,1000,0.05,0.8,1.2862560959555378e-06,12.862560959555378,17
1.0,687,1000,0.05,0.9,1.2862560959555378e-06,12.862560959555378,23
1.0,688,1000,0.01,0.8,0.002017606716146268,20176.06716146268,26
1.0,688,1000,0.01,0.9,0.002017606716146268,20176.06716146268,32
1.0,688,1000,0.05,0.8,0.002017606716146268,20176.06716146268,17
1.0,688,1000,0.05,0.9,0.002017606716146268,20176.06716146268,23
1.0,689,1000,0.01,0.8,5.12449709688664e-05,512.449709688664,26
1.0,689,1000,0.01,0.9,5.12449709688664e-05,512.449709688664,32
1.0,689,1000,0.05,0.8,5.12449709688664e-05,512.449709688664,17
1.0,689,1000,0.05,0.9,5.12449709688664e-05,512.449709688664,23
1.0,690,1000,0.01,0.8,0.00015194012884236637,1519.4012884236636,26
1.0,690,1000,0.01,0.9,0.00015194012884236637,1519.4012884236636,32
1.0,690,1000,0.05,0.8,0.00015194012884236637,1519.4012884236636,17
1.0,690,1000,0.05,0.9,0.00015194012884236637,1519.4012884236636,23
1.0,691,1000,0.01,0.8,0.0006032531196447716,6032.531196447716,26
1.0,691,1000,0.01,0.9,0.0006032531196447716,6032.531196447716,32
1.0,691,1000,0.05,0.8,0.0006032531196447716,6032.531196447716,17
1.0,691,1000,0.05,0.9,0.0006032531196447716,6032.531196447716,23
1.0,692,1000,0.01,0.8,0.0013407345929257054,13407.345929257053,26
1.0,692,1000,0.01,0.9,0.0013407345929257054,13407.345929257053,32
1.0,692,1000,0.05,0.8,0.0013407345929257054,13407.345929257053,17
1.0,692,1000,0.05,0.9,0.0013407345929257054,13407.345929257053,23
1.0,693,1000,0.01,0.8,0.00031773102743530703,3177.3102743530703,26
1.0,693,1000,0.01,0.9,0.00031773102743530703,3177.3102743530703,32
1.0,693,1000,0.05,0.8,0.00031773102743530703,3177.3102743530703,17
1.0,693,1000,0.05,0.9,0.00031773102743530703,3177.3102743530703,23
1.0,694,1000,0.01,0.8,0.0010309591218061102,10309.591218061103,26
1.0,694,1000,0.01,0.9,0.0010309591218061102,10309.591218061103,32
1.0,694,1000,0.05,0.8,0.0010309591218061102,10309.591218061103,17
1.0,694,1000,0.05,0.9,0.0010309591218061102,10309.591218061103,23
1.0,695,1000,0.01,0.8,0.00014948280476388012,1494.828047638801,26
1.0,695,1000,0.01,0.9,0.00014948280476388012,1494.828047638801,32
1.0,695,1000,0.05,0.8,0.00014948280476388012,1494.828047638801,17
1.0,695,1000,0.05,0.9,0.00014948280476388012,1494.828047638801,23
1.0,696,1000,0.01,0.8,0.0007206153912328855,7206.153912328855,26
1.0,696,1000,0.01,0.9,0.0007206153912328855,7206.153912328855,32
1.0,696,1000,0.05,0.8,0.0007206153912328855,7206.153912328855,17
1.0,696,1000,0.05,0.9,0.0007206153912328855,7206.153912328855,23
1.0,697,1000,0.01,0.8,0.0003350976572084923,3350.9765720849227,26
1.0,697,1000,0.01,0.9,0.0003350976572084923,3350.9765720849227,32
1.0,697,1000,0.05,0.8,0.0003350976572084923,3350.9765720849227,17
1.0,697,1000,0.05,0.9,0.0003350976572084923,3350.9765720849227,23
1.0,698,1000,0.01,0.8,0.0006263282502820075,6263.282502820075,26
1.0,698,1000,0.01,0.9,0.0006263282502820075,6263.282502820075,32
1.0,698,1000,0.05,0.8,0.0006263282502820075,6263.282502820075,17
1.0,698,1000,0.05,0.9,0.0006263282502820075,6263.282502820075,23
1.0,699,1000,0.01,0.8,0.0002707201668907963,2707.201668907963,26
1.0,699,1000,0.01,0.9,0.0002707201668907963,2707.201668907963,32
1.0,699,1000,0.05,0.8,0.0002707201668907963,2707.201668907963,17
1.0,699,1000,0.05,0.9,0.0002707201668907963,2707.201668907963,23
1.0,700,1000,0.01,0.8,0.000841180673390032,8411.80673390032,26
1.0,700,1000,0.01,0.9,0.000841180673390032,8411.80673390032,32
1.0,700,1000,0.05,0.8,0.000841180673390032,8411.80673390032,17
1.0,700,1000,0.05,0.9,0.000841180673390032,8411.80673390032,23
1.0,701,1000,0.01,0.8,0.0008185242691449647,8185.242691449647,26
1.0,701,1000,0.01,0.9,0.0008185242691449647,8185.242691449647,32
1.0,701,1000,0.05,0.8,0.0008185242691449647,8185.242691449647,17
1.0,701,1000,0.05,0.9,0.0008185242691449647,8185.242691449647,23
1.0,702,1000,0.01,0.8,0.001444449118587996,14444.49118587996,26
1.0,702,1000,0.01,0.9,0.001444449118587996,14444.49118587996,32
1.0,702,1000,0.05,0.8,0.001444449118587996,14444.49118587996,17
1.0,702,1000,0.05,0.9,0.001444449118587996,14444.49118587996,23
1.0,703,1000,0.01,0.8,0.0014357021454532483,14357.021454532483,26
1.0,703,1000,0.01,0.9,0.0014357021454532483,14357.021454532483,32
1.0,703,1000,0.05,0.8,0.0014357021454532483,14357.021454532483,17
1.0,703,1000,0.05,0.9,0.0014357021454532483,14357.021454532483,23
1.0,704,1000,0.01,0.8,0.0014152620638518453,14152.620638518452,26
1.0,704,1000,0.01,0.9,0.0014152620638518453,14152.620638518452,32
1.0,704,1000,0.05,0.8,0.0014152620638518453,14152.620638518452,17
1.0,704,1000,0.05,0.9,0.0014152620638518453,14152.620638518452,23
1.0,705,1000,0.01,0.8,0.00015191753424925345,1519.1753424925346,26
1.0,705,1000,0.01,0.9,0.00015191753424925345,1519.1753424925346,32
1.0,705,1000,0.05,0.8,0.00015191753424925345,1519.1753424925346,17
1.0,705,1000,0.05,0.9,0.00015191753424925345,1519.1753424925346,23
1.0,706,1000,0.01,0.8,0.00024751135853855915,2475.1135853855917,26
1.0,706,1000,0.01,0.9,0.00024751135853855915,2475.1135853855917,32
1.0,706,1000,0.05,0.8,0.00024751135853855915,2475.1135853855917,17
1.0,706,1000,0.05,0.9,0.00024751135853855915,2475.1135853855917,23
1.0,707,1000,0.01,0.8,0.000650584949486197,6505.84949486197,26
1.0,707,1000,0.01,0.9,0.000650584949486197,6505.84949486197,32
1.0,707,1000,0.05,0.8,0.000650584949486197,6505.84949486197,17
1.0,707,1000,0.05,0.9,0.000650584949486197,6505.84949486197,23
1.0,708,1000,0.01,0.8,0.0006970421761815185,6970.421761815185,26
1.0,708,1000,0.01,0.9,0.0006970421761815185,6970.421761815185,32
1.0,708,1000,0.05,0.8,0.0006970421761815185,6970.421761815185,17
1.0,708,1000,0.05,0.9,0.0006970421761815185,6970.421761815185,23
1.0,709,1000,0.01,0.8,0.0006643084959756701,6643.084959756701,26
1.0,709,1000,0.01,0.9,0.0006643084959756701,6643.084959756701,32
1.0,709,1000,0.05,0.8,0.0006643084959756701,6643.084959756701,17
1.0,709,1000,0.05,0.9,0.0006643084959756701,6643.084959756701,23
1.0,710,1000,0.01,0.8,2.5247264131338367e-05,252.47264131338366,26
1.0,710,1000,0.01,0.9,2.5247264131338367e-05,252.47264131338366,32
1.0,710,1000,0.05,0.8,2.5247264131338367e-05,252.47264131338366,17
1.0,710,1000,0.05,0.9,2.5247264131338367e-05,252.47264131338366,23
1.0,711,1000,0.01,0.8,0.001614840404927044,16148.404049270439,26
1.0,711,1000,0.01,0.9,0.001614840404927044,16148.404049270439,32
1.0,711,1000,0.05,0.8,0.001614840404927044,16148.404049270439,17
1.0,711,1000,0.05,0.9,0.001614840404927044,16148.404049270439,23
1.0,712,1000,0.01,0.8,0.002217474387013003,22174.74387013003,26
1.0,712,1000,0.01,0.9,0.002217474387013003,22174.74387013003,32
1.0,712,1000,0.05,0.8,0.002217474387013003,22174.74387013003,17
1.0,712,1000,0.05,0.9,0.002217474387013003,22174.74387013003,23
1.0,713,1000,0.01,0.8,0.002292121326282031,22921.21326282031,26
1.0,713,1000,0.01,0.9,0.002292121326282031,22921.21326282031,32
1.0,713,1000,0.05,0.8,0.002292121326282031,22921.21326282031,17
1.0,713,1000,0.05,0.9,0.002292121326282031,22921.21326282031,23
1.0,714,1000,0.01,0.8,5.7931592178059584e-05,579.3159217805959,26
1.0,714,1000,0.01,0.9,5.7931592178059584e-05,579.3159217805959,32
1.0,714,1000,0.05,0.8,5.7931592178059584e-05,579.3159217805959,17
1.0,714,1000,0.05,0.9,5.7931592178059584e-05,579.3159217805959,23
1.0,715,1000,0.01,0.8,6.968019207902952e-05,696.8019207902952,26
1.0,715,1000,0.01,0.9,6.968019207902952e-05,696.8019207902952,32
1.0,715,1000,0.05,0.8,6.968019207902952e-05,696.8019207902952,17
1.0,715,1000,0.05,0.9,6.968019207902952e-05,696.8019207902952,23
1.0,716,1000,0.01,0.8,0.0003615070429957215,3615.0704299572153,26
1.0,716,1000,0.01,0.9,0.0003615070429957215,3615.0704299572153,32
1.0,716,1000,0.05,0.8,0.0003615070429957215,3615.0704299572153,17
1.0,716,1000,0.05,0.9,0.0003615070429957215,3615.0704299572153,23
1.0,717,1000,0.01,0.8,0.0011452252436553294,11452.252436553294,26
1.0,717,1000,0.01,0.9,0.0011452252436553294,11452.252436553294,32
1.0,717,1000,0.05,0.8,0.0011452252436553294,11452.252436553294,17
